Ticker,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
PriceType,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC,AAPL,AMD,AMZN,BAC,COST,GOOGL,GS,INTC,JPM,KO,MA,MCD,META,MSFT,NFLX,NVDA,PEP,TSLA,V,WFC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,126.23967742919922,92.30000305175781,159.3314971923828,27.059282302856445,360.6964111328125,85.89583587646484,238.93768310546875,44.902931213378906,111.62096405029297,46.38883972167969,342.5910949707031,190.81007385253906,267.6784362792969,209.6171875,522.8599853515625,13.07909870147705,127.46717834472656,243.2566680908203,210.79132080078125,26.7651424407959,129.41000366210938,92.30000305175781,159.3314971923828,30.030000686645508,380.1499938964844,86.30650329589844,265.0,49.66999816894531,125.87000274658203,52.7599983215332,351.489990234375,210.22000122070312,268.94000244140625,217.69000244140625,522.8599853515625,13.113499641418457,144.27000427246094,243.2566680908203,217.75999450683594,29.700000762939453,133.61000061035156,96.05999755859375,163.60000610351562,30.56999969482422,381.54998779296875,88.12449645996094,267.5799865722656,51.38999938964844,127.86000061035156,54.630001068115234,358.1300048828125,214.72000122070312,275.0,223.0,540.7999877929688,13.65250015258789,147.77999877929688,248.163330078125,220.25,30.440000534057617,126.76000213623047,90.91999816894531,157.2010040283203,29.75,374.80999755859375,85.35700225830078,260.1600036621094,49.400001525878906,124.77999877929688,52.029998779296875,347.3599853515625,208.22000122070312,265.20001220703125,214.80999755859375,515.0900268554688,12.962499618530273,141.94000244140625,239.06333923339844,214.24000549316406,29.399999618530273,133.52000427246094,92.11000061035156,163.5,30.459999084472656,377.42999267578125,88.0,267.0,49.88999938964844,127.5,54.27000045776367,358.0,214.49000549316406,274.7799987792969,222.52999877929688,539.0,13.104249954223633,147.00999450683594,239.82000732421875,220.25,30.31999969482422,143301900,51802600,88228000,51483900,3322200,37324000,3572000,46102500,16819900,25611100,4638400,4055400,15106100,37130100,4444400,560640000,7486900,145914600,10318300,31421600
2021-01-05,127.80047607421875,92.7699966430664,160.92550659179688,27.26652717590332,356.5120849609375,86.58853149414062,244.28445434570312,45.752723693847656,112.22830963134766,45.878883361816406,338.6241455078125,191.95370483398438,269.69891357421875,209.8193817138672,520.7999877929688,13.369585990905762,127.84708404541016,245.0366668701172,207.6453094482422,27.513118743896484,131.00999450683594,92.7699966430664,160.92550659179688,30.260000228881836,375.739990234375,87.00250244140625,270.92999267578125,50.61000061035156,125.6500015258789,52.18000030517578,347.4200134277344,211.47999572753906,270.9700012207031,217.89999389648438,520.7999877929688,13.404749870300293,144.6999969482422,245.0366668701172,214.50999450683594,30.530000686645508,131.74000549316406,93.20999908447266,161.16900634765625,30.540000915527344,380.2099914550781,87.34149932861328,273.5,50.83000183105469,126.30000305175781,52.619998931884766,353.0,211.9499969482422,272.3999938964844,218.52000427246094,526.780029296875,13.443499565124512,145.17999267578125,246.94667053222656,218.4600067138672,30.950000762939453,128.42999267578125,91.41000366210938,158.2530059814453,29.90999984741211,375.25,85.84500122070312,262.57000732421875,49.33000183105469,123.7699966430664,52.029998779296875,345.44000244140625,209.6199951171875,268.2099914550781,215.6999969482422,515.8900146484375,13.086999893188477,142.89999389648438,239.73333740234375,213.63999938964844,29.81999969482422,128.88999938964844,92.0999984741211,158.30050659179688,30.170000076293945,378.8599853515625,86.25450134277344,263.8800048828125,49.45000076293945,124.98999786376953,52.33000183105469,348.79998779296875,210.17999267578125,268.2900085449219,217.25999450683594,521.5499877929688,13.099749565124512,144.07000732421875,241.22000122070312,216.30999755859375,30.09000015258789,97664900,34208000,53110000,48507000,2748400,20360000,4207100,24866600,13731200,20323800,2990700,2576100,9871600,23823000,3133900,322760000,4126000,96735600,6869700,37360000
2021-01-06,123.49852752685547,90.33000183105469,156.91900634765625,28.96956443786621,351.08477783203125,85.7341079711914,257.46661376953125,46.1956901550293,117.49809265136719,44.41933822631836,338.7508544921875,191.51805114746094,262.0748596191406,204.3789520263672,500.489990234375,12.581409454345703,126.28321075439453,251.9933319091797,205.8157958984375,29.45967674255371,126.5999984741211,90.33000183105469,156.91900634765625,32.150001525878906,370.0199890136719,86.14399719238281,285.54998779296875,51.099998474121094,131.5500030517578,50.52000045776367,347.54998779296875,211.0,263.30999755859375,212.25,500.489990234375,12.614500045776367,142.92999267578125,251.9933319091797,212.6199951171875,32.689998626708984,131.0500030517578,92.27999877929688,159.87550354003906,32.619998931884766,375.79998779296875,87.19850158691406,288.3800048828125,52.150001525878906,132.77000427246094,52.02000045776367,354.0299987792969,211.7100067138672,267.75,216.49000549316406,513.0999755859375,13.244999885559082,143.60000610351562,258.0,216.1699981689453,33.0,126.37999725341797,89.45999908447266,156.55799865722656,31.360000610351562,369.6499938964844,84.80500030517578,273.1000061035156,50.20000076293945,127.87999725341797,50.189998626708984,344.55999755859375,209.02999877929688,260.010009765625,211.94000244140625,499.5,12.586000442504883,141.58999633789062,249.6999969482422,212.07000732421875,31.790000915527344,127.72000122070312,91.62000274658203,157.32400512695312,31.899999618530273,373.82000732421875,85.01300048828125,276.2900085449219,50.439998626708984,129.8800048828125,51.970001220703125,350.4200134277344,211.3000030517578,262.0,212.1699981689453,511.9700012207031,13.22249984741211,141.6699981689453,252.8300018310547,213.8000030517578,31.899999618530273,155088000,51911700,87896000,107002800,2661400,46588000,6383500,36809600,24909100,38724500,3966800,3083400,24354100,35930700,5346200,580424000,4843300,134100000,7206200,73507500
2021-01-07,127.71267700195312,95.16000366210938,158.10800170898438,29.609329223632812,349.09228515625,88.29486846923828,262.9666748046875,47.18107986450195,121.35664367675781,43.92695999145508,341.43463134765625,192.4075469970703,267.4793395996094,210.19491577148438,508.8900146484375,13.30899429321289,125.87682342529297,272.0133361816406,206.96771240234375,30.12655258178711,130.9199981689453,95.16000366210938,158.10800170898438,32.86000061035156,367.9200134277344,88.71700286865234,291.6499938964844,52.189998626708984,135.8699951171875,49.959999084472656,349.8599853515625,211.97999572753906,268.739990234375,218.2899932861328,508.8900146484375,13.343999862670898,142.47000122070312,272.0133361816406,213.80999755859375,33.43000030517578,131.6300048828125,95.51000213623047,160.427001953125,33.619998931884766,371.6499938964844,88.89099884033203,295.8900146484375,52.689998626708984,138.19000244140625,50.2599983215332,352.3699951171875,213.22000122070312,271.6099853515625,219.33999633789062,516.4400024414062,13.377750396728516,143.14999389648438,272.3299865722656,215.22000122070312,34.20000076293945,127.86000061035156,91.19999694824219,157.75,32.84000015258789,366.7900085449219,86.33799743652344,286.67999267578125,51.29999923706055,134.9199981689453,49.52000045776367,348.3800048828125,210.55999755859375,264.7799987792969,213.7100067138672,506.4200134277344,12.886500358581543,141.14999389648438,258.3999938964844,212.1999969482422,33.31999969482422,128.36000061035156,91.33000183105469,157.85000610351562,33.310001373291016,371.010009765625,86.33799743652344,287.7699890136719,51.4900016784668,135.69000244140625,50.09000015258789,348.95001220703125,213.22000122070312,265.8999938964844,214.0399932861328,508.2799987792969,12.967499732971191,142.80999755859375,259.2099914550781,212.1999969482422,33.58000183105469,109578200,42897200,70290000,74358500,2849500,41936000,4009700,32092300,21940400,53225700,3100200,3142000,15789800,27694500,3686400,461480000,4473200,154496700,10967900,50634100
2021-01-08,128.8150177001953,94.58000183105469,159.13499450683594,29.31196403503418,351.00885009765625,89.46378326416016,261.551025390625,46.692909240722656,121.49061584472656,44.91172409057617,345.32855224609375,195.93836975097656,266.3148498535156,211.4756317138672,510.3999938964844,13.241920471191406,127.38764190673828,293.3399963378906,208.5552520751953,29.910266876220703,132.0500030517578,94.58000183105469,159.13499450683594,32.529998779296875,369.94000244140625,89.8915023803711,290.0799865722656,51.650001525878906,136.02000427246094,51.08000183105469,353.8500061035156,215.8699951171875,267.57000732421875,219.6199951171875,510.3999938964844,13.276749610900879,144.17999267578125,293.3399963378906,215.4499969482422,33.189998626708984,132.6300048828125,96.4000015258789,159.53199768066406,33.0,370.260009765625,89.96800231933594,292.2799987792969,52.529998779296875,136.35000610351562,51.130001068115234,354.9800109863281,216.1199951171875,268.95001220703125,220.5800018310547,513.239990234375,13.420999526977539,144.39999389648438,294.8299865722656,216.1199951171875,33.650001525878906,130.22999572753906,93.2699966430664,157.11000061035156,32.11000061035156,364.2900085449219,88.06099700927734,285.05999755859375,51.27000045776367,134.1199951171875,49.84000015258789,349.489990234375,212.22999572753906,263.17999267578125,217.02999877929688,504.510009765625,13.041999816894531,141.66000366210938,279.46331787109375,212.75,32.66999816894531,132.42999267578125,95.9800033569336,159.0,32.91999816894531,368.1199951171875,88.85800170898438,292.0,52.45000076293945,135.97000122070312,50.029998779296875,351.3599853515625,212.89999389648438,268.30999755859375,218.67999267578125,511.30999755859375,13.362500190734863,142.47000122070312,285.3333435058594,214.1699981689453,33.61000061035156,105158200,39816400,70754000,44641400,2599700,35484000,2800800,34625400,12035100,29674000,3371500,2639100,18528300,22956200,2973900,292528000,4312000,225166500,6513000,32324700
2021-01-11,125.82022857666016,97.25,155.7104949951172,29.798553466796875,345.3823547363281,87.39665985107422,264.9322814941406,46.59346389770508,123.30376434326172,44.13798141479492,339.81463623046875,194.4498291015625,255.6351776123047,209.4246063232422,499.1000061035156,13.58576488494873,125.54106140136719,270.39666748046875,206.0771484375,29.95532989501953,128.97999572753906,97.25,155.7104949951172,33.06999969482422,364.010009765625,87.81449890136719,293.8299865722656,51.540000915527344,138.0500030517578,50.20000076293945,348.20001220703125,214.22999572753906,256.8399963378906,217.49000549316406,499.1000061035156,13.621500015258789,142.08999633789062,270.39666748046875,212.88999938964844,33.2400016784668,130.1699981689453,99.2300033569336,157.81900024414062,33.130001068115234,371.0,89.21900177001953,295.0,52.2400016784668,138.1999969482422,50.86000061035156,353.4200134277344,216.1199951171875,263.4700012207031,218.91000366210938,510.7300109863281,13.961000442504883,144.30999755859375,284.80999755859375,214.86000061035156,33.560001373291016,128.5,93.76000213623047,155.5,31.899999618530273,363.8599853515625,87.60700225830078,284.20001220703125,51.25,134.11000061035156,49.95000076293945,347.7900085449219,213.1199951171875,255.89999389648438,216.72999572753906,497.95001220703125,13.362500190734863,141.69000244140625,267.8733215332031,212.47999572753906,32.31999969482422,129.19000244140625,94.02999877929688,157.40049743652344,32.09000015258789,368.5799865722656,88.85099792480469,286.79998779296875,51.290000915527344,134.5800018310547,50.619998931884766,352.1099853515625,215.08999633789062,260.4800109863281,218.47000122070312,507.8399963378906,13.418749809265137,144.02999877929688,283.1333312988281,213.9600067138672,32.63999938964844,100384500,48600200,73668000,51868200,2562500,34796000,2649700,32925000,15937900,19304400,2403000,2545400,30412300,23031300,3806200,518344000,3902700,177904800,7353100,33739300
2021-01-12,125.64463806152344,95.36000061035156,156.04150390625,30.330184936523438,345.5626525878906,86.45813751220703,272.4881286621094,48.13031005859375,125.24197387695312,44.0588493347168,334.66180419921875,192.06263732910156,249.9121551513672,206.95956420898438,494.25,13.44937515258789,124.95790100097656,283.14666748046875,202.17613220214844,30.586153030395508,128.8000030517578,95.36000061035156,156.04150390625,33.65999984741211,364.20001220703125,86.87149810791016,302.2099914550781,53.2400016784668,140.22000122070312,50.11000061035156,342.9200134277344,211.60000610351562,251.08999633789062,214.92999267578125,494.25,13.484749794006348,141.42999267578125,283.14666748046875,208.86000061035156,33.939998626708984,129.69000244140625,98.97000122070312,157.10699462890625,33.970001220703125,365.07000732421875,88.3949966430664,303.9800109863281,53.849998474121094,141.66000366210938,50.369998931884766,348.0,214.3300018310547,259.7200012207031,217.10000610351562,501.0899963378906,13.754500389099121,142.0,289.3333435058594,212.7899932861328,34.52000045776367,126.86000061035156,94.06999969482422,154.3000030517578,33.20000076293945,360.25,85.81900024414062,296.0199890136719,51.560001373291016,138.8300018310547,49.7599983215332,336.0299987792969,210.94000244140625,250.3000030517578,213.32000732421875,485.6700134277344,13.345000267028809,139.4499969482422,275.7799987792969,207.47000122070312,33.65999984741211,128.5,97.86000061035156,156.0,33.41999816894531,364.0,87.26799774169922,297.1400146484375,51.900001525878906,139.44000244140625,50.040000915527344,347.0799865722656,213.69000244140625,256.6300048828125,216.5,500.0,13.7524995803833,141.6300048828125,277.0,212.33999633789062,34.0,91951100,67672300,70292000,68166200,2387600,29528000,4814400,39883900,18033500,18538700,4858100,2952000,26383500,23249300,5990400,291476000,5150000,138812100,9331600,59146400
2021-01-13,127.68344116210938,91.77999877929688,158.29449462890625,30.14997100830078,348.171875,86.94681549072266,273.14630126953125,51.48423767089844,125.35807800292969,44.102813720703125,337.9896240234375,192.5074462890625,250.45957946777344,208.3172607421875,507.7900085449219,13.496252059936523,125.98282623291016,284.8033447265625,202.65045166015625,30.459985733032227,130.88999938964844,91.77999877929688,158.29449462890625,33.459999084472656,366.95001220703125,87.36250305175781,302.94000244140625,56.95000076293945,140.35000610351562,50.15999984741211,346.3299865722656,212.08999633789062,251.63999938964844,216.33999633789062,507.7900085449219,13.531749725341797,142.58999633789062,284.8033447265625,209.35000610351562,33.79999923706055,131.4499969482422,93.88999938964844,159.49749755859375,33.68000030517578,368.739990234375,87.81950378417969,303.7200012207031,60.25,140.7899932861328,50.36000061035156,349.760009765625,213.1300048828125,253.9499969482422,216.75999450683594,512.3499755859375,13.625,143.24000549316406,286.8233337402344,211.0,34.2599983215332,128.49000549316406,90.83999633789062,156.10400390625,33.09000015258789,363.0,86.36599731445312,299.1000061035156,56.900001525878906,138.10000610351562,49.95000076293945,344.2300109863281,210.89999389648438,249.1999969482422,213.92999267578125,493.010009765625,13.385000228881836,141.0,277.3333435058594,208.6300048828125,33.630001068115234,128.75999450683594,93.01000213623047,156.4219970703125,33.43000030517578,364.3699951171875,86.36599731445312,300.0799865722656,59.5,138.58999633789062,49.97999954223633,349.6099853515625,210.91000366210938,251.5500030517578,214.02000427246094,495.5,13.489999771118164,141.1199951171875,284.2533264160156,209.41000366210938,33.81999969482422,88636800,60712900,66424000,43172800,1968800,23432000,2413800,124070700,14816800,18864100,4125700,2069800,19528900,20087100,5032100,210028000,4361600,99937500,6688500,35734800
